Key,Value
499,"Le fragment de parchemin montre l'endroit[/center]
où se trouve %map.[/center]
Vous l'enregistrez sur votre carte.[/center]
[/record]
Un vélin finement dessiné révèle le lieu secret[/center]
de %map, que vous enregistrez.[/center]
[/record]
Une carte fraîchement dessinée indique l'emplacement[/center]
oublié de %map, que vous recopiez.[/center]
[/end]"
500,"Des tessons de poterie craquent sous vos pieds.[/record]
Vous remarquez une odeur fétide.[/record]
Vous entendez au loin une plainte lugubre.[/end]"
501,"Vous remarquez des traces d'orques.[/record]
Des traces d'orques couvrent le sol.[/record]
N'était-ce pas un signal orque ?[/end]"
502,"Cet endroit semble inhabité.[/record]
Vous croisez un chemin utilisé fréquemment.[/record]
Des chevaux sont récemment passés par là.[/end]"
503,"Vous trébuchez sur des menottes brisées.[/record]
Est-ce de la fumée au loin ?[/record]
Une cloche sonne au loin.[/end]"
504,"Des blocs de marbre gisent aux alentours.[/record]
Vous longez une colonne effondrée.[/record]
Une statue brisée repose ici.[/end]"
505,"Il y a des monceaux de poussière partout.[/record]
Des ornières profondes marquent le sol ici.[/record]
Vous contournez une fosse profonde.[/end]"
506,"Un ruisseau jaillit à proximité.[/record]
L'air semble plus frais ici.[/record]
Cela ressemble grossièrement à un chemin.[/end]"
507,"Une rune est dessinée dans la poussière.[/record]
Vous ressentez une vague impression de malaise.[/record]
Vous voyez un mouvement dans les buissons.[/end]"
508,"Un étrange silence vous enveloppe.[/record]
Une nuée de corbeaux passe au-dessus de vous.[/record]
Des os desséchés jonchent le sol.[/end]"
509,"Vous remarquez une odeur âcre.[/record]
Soudain vos yeux vous piquent.[/record]
Ici le sol vibre légèrement.[/end]"
510,"Des fientes nauséabondes jonchent le sol.[/record]
Une odeur de charogne emplit l'air.[/record]
De grandes plumes traînent sur le sol.[/end]"
511,"Vous passez le long d'un muret de pierre.[/record]
Les pierres d'un pavement sonnent sous vos pieds.[/record]
Des plantes grimpantes recouvrent des monceaux de gravats.[/end]"
512,"Vous balayez de grandes toiles d'araignée.[/record]
Des toiles d'araignée pendent des arbres.[/record]
Hmm. Aucun moustique.[/end]"
513,"D'énormes empreintes traversent votre chemin.[/record]
De la fumée s'élève au loin.[/record]
Des os rongés recouvrent le sol.[/end]"
514,"Il y a des os brûlés partout.[/record]
Les arbres alentour sont calcinés par le feu.[/record]
L'air semble plus chaud par ici.[/end]"
515,"Vous sentez l'odeur du feu de bois.[/record]
Quelqu'un est passé sur ce chemin récemment.[/record]
Un cheval hennit dans le lointain.[/end]"
516,"Des affleurements rocheux parsèment le secteur.[/record]
Vous passez devant plusieurs rochers basaltiques.[/record]
Tout est recouvert de cendres, ici.[/end]"
517,"Quelque chose a fait un trou dans le sable.[/record]
Cela ressemble à des traces de scorpions.[/record]
Qu'est-ce donc que ce bruissement ?[/end]"
518,"vous sentez l'odeur de la terre fraichement retournée.[/record]
Un gémissement faible, fantomatique, se fait entendre.[/record]
Un corbeau croasse au loin.[/end]"
520,"Une plainte fantomatique déchire le silence.[/record]
Vous trébuchez sur une pierre tombale renversée.[/record]
Une tombe ouverte baille sur votre passage.[/end]"
521,"Vous sentez des orques... Aucun doute possible.[/record]
Des orques ont piétiné le sol ici.[/record]
Un hurlement rauque vous met en alerte.[/end]"
522,"Quelqu'un a nettoyé le sous-bois ici.[/record]
Vous passez une pile de bois de chauffage.[/record]
Un oiseau crie près d'ici.[/end]"
523,"Une cloche sonne près d'ici.[/record]
Un cadavre putréfié est pendu à un arbre.[/record]
Un cri désespéré retentit.[/end]"
524,"Vous passez une rangée de colonnes effondrées.[/record]
Des plantes rampantes recouvrent des pierres.[/record]
Une statue sans tête gît dans la poussière.[/end]"
525,"Vous enjambez une pile de gravats.[/record]
Une fosse profonde bloque presque votre chemin.[/record]
Vous passez un tas de pelles rouillées.[/end]"
526,"Un souffle froid et humide ébouriffe vos cheveux.[/record]
Une source bouillonne en sortant du sol.[/record]
Cela ressemble à une piste.[/end]"
527,"Du sang imbibe la terre à cet endroit.[/record]
Vous avez l'impression qu'on vous regarde.[/record]
Vous passez un cercle piétiné dans la boue.[/end]"
528,"Une énorme chauve-souris vous survole lentement.[/record]
Un loup hurle, pas très loin.[/record]
L'air est immobile et oppressant.[/end]"
529,"Le sol vibre sous vos pieds.[/record]
Une brume verte brûle vos yeux.[/record]
Vous remarquez une forte odeur âcre.[/end]"
530,"Vous marchez sur une carcasse à moitié dévorée.[/record]
Il y a des plumes de harpie partout.[/record]
Une puanteur fétide vous donne des haut-le-cœur.[/end]"
531,"Un pavé branlant manque de vous faire trébucher.[/record]
Votre chemin longe de la maçonnerie à moitié effondrée.[/record]
Votre chemin est envahi par les mauvaises herbes.[/end]"
532,"Même les insectes sont devenus silencieux.[/record]
Vous passez à travers une énorme toile d'araignée.[/record]
De grosses araignées traversent votre chemin.[/end]"
533,"Il y a des traces de pas partout. De GROSSES traces ![/record]
Vous longez plusieurs arbres déracinés.[/record]
Un grand brasier couve non loin.[/end]"
534,"Le sol est noirci par le feu.[/record]
Il fait manifestement plus chaud.[/record]
Vous passez près d'un squelette carbonisé.[/end]"
535,"Vous passez devant les braises d'un feu de camp.[/record]
Un panneau prévient ""Intrus Faites Attention"".[/record]
Une chouette hulule doucement dans le lointain.[/end]"
536,"De la vapeur s'élève d'anfractuosités dans le sol.[/record]
Une source chaude fait des bulles près d'ici.[/record]
Un chemin serpente au milieu des rochers.[/end]"
537,"Vous passez le long d'une petite dépression sablonneuse.[/record]
Des traces de scorpions s'entrecroisent sur le sol.[/record]
Un bruissement soudain vous fait sursauter.[/end]"
538,"Vous sentez l'odeur d'un cadavre fraîchement enterré.[/record]
Des ornières de chariot sortent du chemin.[/record]
Des fleurs blanches couvrent le chemin.[/end]"
550,"La guilde des voleurs a rendu son jugement,[/center]
et vous êtes déclaré non coupable.[/center]
[/end]"
551,"La Confrérie Noire a rendu son jugement,[/center]
elle a déclaré que vous êtes non coupable.[/center]
[/end]"
600,"Eh bien, j'ai du travail, mais j'ai [/center]
missionné la Guilde des Guerriers pour le faire.[/record]
C'est idiot... Quelqu'un a été répandre la [/center]
rumeur disant que j'avais besoin d'aide. [/center]
Je n'ai pas besoin d'aide pour quoi que soit.[/record]
Vous arrivez trop tard. J'ai donné le travail [/center]
à un magelame quelconque.[/center]
[/record]
Ouais, j'avais du boulot. Mais la situation [/center]
s'est arrangée d'elle-même. Merci quand même.[/center]
[/end]"
606,"Oui, vous êtes capable de rejoindre la Guide des Mages.[/center]
Apprenti, vous pouvez utiliser l'outil de fabrication des sorts,[/center]
et recevoir de l'enseignement sur chaque capacité de la Guilde.[/center]
Plus tard, vous pourrez accéder à la bibliothèque,[/center]
acheter des articles magiques, et même fabriquer les vôtres.[/center]
Souhaitez-vous toujours nous rejoindre ?[/center]
[/end]"
611,"Je suis désolé d'avoir à vous dire que vous ne pouvez pas[/center]
adhérer à la Guilde.[/center]
[/center]
Nous n'acceptons que des membres possédant un certain[/center]
niveau dans au moins une des sciences magiques.[/center]
[/record]
Je suis désolé de vous dire que vous ne pouvez pas[/center]
adhérer à la Guilde.[/center]
[/center]
Nous ne prenons pas de magicien néophyte. Seuls les[/center]
savants qui se sont consacrés à au moins une des[/center]
sciences magiques sont autorisés.[/center]
[/record]
Je suis désolé de vous dire que vous ne pouvez pas[/center]
adhérer à la Guilde.[/center]
[/center]
Peut-être que si vous consacriez un peu de temps et d'effort[/center]
à vous améliorer dans au moins l'une des six sciences[/center]
magiques nous pourrions reconsidérer la question.[/center]
[/end]"
612,"Je suis désolé de vous dire que vous ne pouvez[/center]
rejoindre la Guilde.[/center]
[/center]
Au risque de paraître brutal, vous n'avez pas la meilleure[/center]
réputation parmi les membres de l'intelligentsia.[/center]
[/record]
Je suis désolé de vous dire que vous ne pouvez pas[/center]
adhérer à la Guilde.[/center]
[/center]
Votre nom nous est familier, mais pas en très bons termes pour être tout à fait honnête.[/center]
[/record]
Je suis désolé de vous dire que vous ne pouvez pas[/center]
adhérer à la Guilde.[/center]
[/center]
Malheureusement, vous arrivez avec une réputation[/center]
quelque peu douteuse, jeune %ra. Vous devriez envisager[/center]
de vous améliorer sur ce point avant de revenir.[/center]
[/end]"
666,"Félicitations, %pcn. Vous avez été promu[/center]
au rang de %lev, avec tous les droits et honneurs[/center]
qui l'accompagnent. Mais souvenez-vous, on ne se[/center]
repose pas sur ses exploits passés dans la[/center]
Confrérie.[/center]
[/end]"
667,"Il est de mon devoir de vous informer que vous avez[/center]
été officiellement rétrogradé au rang de %lev.[/center]
Je voudrais vous rappeler que, %pcf, nous demandons[/center]
à nos membres de travailler toujours davantage et non[/center]
de se reposer sur leurs exploits passés.[/center]
[/record]
Je suis désolé d'être celui qui doit vous annoncer[/center]
que vous avez été rétrogradé, %pcn.[/center]
[/record]
Les anciens ne sont pas satisfaits de vous,[/center]
%pcn. Ils vous ont rétrogradé.[/center]
[/record]
Vous avez été rétrogradé, %pcn.[/center]
Je suis désolé d'être le premier à vous le dire.[/center]
[/record]
Votre inadéquation a été remarquée par les anciens,[/center]
%pcn. Ils vous ont rétrogradé.[/center]
[/record]
Les anciens ont considéré que votre incompétence[/center]
mérite une rétrogradation, %pcn.[/center]
[/record]
Vous ne devriez pas être surpris d'apprendre [/center]
que les anciens ont récompensé votre inaptitude [/center]
en vous rétrogradant.[/center]
[/end]"
668,"%pcn, vous nous avez beaucoup déçu ces derniers[/center]
temps. Il n'est donc pas possible que vous bénéficiez[/center]
des avantages du statut de membre.[/center]
Peut-être sera-ce possible plus tard si vous rectifiez[/center]
les choses, mais actuellement vous êtes rejeté.[/center]
[/record]
Vous n'avez plus aucun droit ici, %pcn.[/center]
Les anciens ont décidé de vous radier.[/center]
[/record]
Je crains que vous ne vous soyez pas fait suffisamment[/center]
de relations pour sauver votre réputation.[/center]
Par conséquent vous êtes radié, %pcn[/center]
[/record]
Vous êtes déchu de tous les droits et honneurs,[/center]
%pcn. Vous avez été radié.[/center]
[/end]"
679,"La Guilde des Guerriers fournit des bras forts et[/center]
des lames aiguisées à quiconque prêt à en payer le prix.[/center]
Si vous voulez de l'action incessante et un flot d'or[/center]
régulier, c'est la guilde qu'il vous faut.[/center]
C'est bien mieux que certains ordres de chevalerie.[/center]
Saviez-vous qu'ils ne sont même pas payés ?[/center]
[/record]
La Guilde des Guerriers a la réputation de ne pas[/center]
être très regardante quant à ses membres. Rien ne pourrait[/center]
être aussi éloigné de la vérité. Vous êtes le genre de[/center]
personne louche qui donne à notre guilde une mauvaise image.[/center]
Refaites vous une réputation et alors nous pourrons reparler[/center]
d'adhésion à la guilde.[/center]
[/end]"
680,"Désolé, %ra. Ici, à la guilde des Guerriers, nous[/center]
sommes à la recherche de vrais combattants. Revenez[/center]
nous voir quand vous connaîtrez un minimum de choses sur le[/center]
maniement des armes, d'accord ?[/center]
[/end]"
681,"Oui, vous ressemblez au genre de guerrier dont nous[/center]
pourrions avoir l'emploi à la Guilde des Guerriers.[/center]
Nous vous proposons des séances d’entraînement, des[/center]
réductions spéciales sur les armures et les réparations[/center]
ainsi que des missions qui rapportent. En plus,[/center]
vous aurez toujours un endroit pour vous[/center]
reposer dans n'importe quelle Guilde des Guerriers.[/center]
Est-ce que cela vous intéresse ?[/center]
[/end]"
684,"Excellent. Bienvenue à la Guilde des Guerriers,[/center]
%pcf. Votre rang actuel est %lev.[/center]
[/end]"
686,"Félicitations, %pcf. Grâce à vos[/center]
remarquables prouesses aux armes, nous vous[/center]
avons promu au rang de %lev dans la guilde.[/center]
Parmi d'autres avantages, cette promotion signifie[/center]
des réparations moins chères et des contrats[/center]
plus rentables.[/center]
[/end]"
702,"Votre cœur est plus grand que votre bourse.[/center]
Vous n'avez que %gii pièces d'or sur vous.[/center]
[/record]
Malheureusement, vous n'avez que %gii pièces d'or sur vous.[/center]
[/record]
Vous ne pouvez, hélas, donner plus de %gii pièces d'or.[/center]
C'est tout ce que vous avez sur vous.[/center]
[/end]"
703,"Merci pour votre don. Peut-être %god[/center]
sera-t-il plus bienveillant envers vos[/center]
fautes à l'avenir.[/center]
[/record]
Bien entendu %god accepte tous les dons,[/center]
mais n'espérez pas un miracle. Ce genre de[/center]
chose demande davantage qu'une pile de pièces d'or.[/center]
[/record]
Je vous remercie de votre don, mais je vous avertis :[/center]
%god n'est pas du genre à pardonner n'importe quel[/center]
péché contre un peu d'or.[/center]
[/end]"
705,"Vous vous apercevrez que, pour les prochains jours,[/center]
Zen a béni votre savoir-faire marchand.[/center]
[/end]"
707,"Vous vous apercevrez que, pour les prochains jours,[/center]
Mara a renforcé votre vivacité d'esprit et votre charme.[/end]"
709,"Vous vous apercevrez que, pour les prochains jours,[/center]
Akatosh a béni votre temps de déplacement.[/center]
[/end]"
710,"Vous vous apercevrez que pour les prochains jours[/center]
Julianos a béni votre intelligence.[/center]
[/end]"
712,"Vous vous apercevrez que pour les prochains jours[/center]
Dibella a béni votre chance.[/center]
[/end]"
716,"Vous vous apercevrez que, pour les prochains jours,[/center]
Stendarr a béni votre réputation[/center]
auprès de la loi.[/center]
[/end]"
717,"Vous vous apercevrez que, pour les prochains jours,[/center]
Kynareth a béni votre endurance.[/center]
[/end]"
