Key,Value
7259,"Le dernier crétin qui a demandé comment trouver %key a été retrouvé mort.[/record]
Qu'est-ce tu dirais d'un couteau dans la gorge ? Penses-y.[/record]
Tu veux trouver %key ? J'f'rais mieux d'te botter l'cul, plutôt que d'te répondre.[/record]
T'es cet immonde %pcn. Reste loin de %key, ou il faudra que j'te coupe la gorge.[/record]
Je hais les gens de ton espèce, %ra. Tire-toi, ou je prends un verre avec ton sang.[/end]"
7260,"J'ai entendu parler de vous, %pcnf. Je ne vous dirai rien au sujet de %key.[/record]
Je sais plein de choses au sujet {.de}%key, mais je ne suis pas prêt à en parler aux gens de votre espèce.[/record]
Chien de %ra. Pour rien au monde je ne vous dirai quoi que ce soit sur %key.[/record]
Ce que je sais, c'est que %key ne vous regarde pas.[/record]
Pour être honnête, je n'ai pas confiance en vous, %pcn.[/record]
Ça vous plairait de le savoir, hein ?[/record]
Vous êtes sur la bonne piste, %pcf. Maintenant reste à trouver quelqu'un prêt à vous faire confiance.[/record]
Écoutez, je ne pourrais pas vous en parler même si je le voulais.[/record]
Vous vous prenez pour qui, pour me parler comme ça ?[/record]
Écoutez, votre façon de parler de m'impressionne pas.[/record]
Je ne pense pas devoir parler de %key avec une personne quasi inconnue.[/record]
Évidemment que je sais des choses sur %key. Mais je n'en parle pas à n'importe qui.[/end]"
7261,"J'vous dirai rien sur %key.[/record]
C'est {.de}%key dont vous parlez ? On m'attend ailleurs.[/record]
Vous êtes ce diable de %pcn ! Vous le dire reviendrait à le dire à Vil Clavicus lui-même.[/record]
Tiens donc... %key ! Je ne parlerai de %key à personne.[/record]
Pourquoi parlerais-je de %key à une espèce de %ra ? Vous voulez le savoir ?[/record]
Oh, je sais peut-être... quelque chose. Mais je n'en parlerai pas.[/record]
N'y voyez pas d'offense, mais pourquoi vous dirais-je quoi que ce soit ?[/record]
Ça ne vous regarde foutrement pas ![/end]"
7262,"La connaissance de %key est un privilège confidentiel, particulièrement vis à vis de gens comme vous.[/record]
Il est difficile d'apprendre quoi que ce soit sur %key. Je serai ravi de voir votre gêne et votre ignorance.[/record]
Où avez-vous entendu parler de %key? Je ne dirai rien sur %key, espèce de %ra.[/record]
Il n'est pas question que je divulgue quoi que ce soit sur %key.[/record]
Ça vous intéresse, %key, %pcn ? Ça doit être une piteuse tentative de faire de l'humour. Écoutez, vous n'êtes visiblement pas quelqu'un de très occupé, moi si. Allez vous faire voir, %pcf.[/record]
Ça n'ira pas plus loin, %pcf. Je retourne à mes occupations, et vous aux vôtres.[/record]
Je ne vois pas pourquoi je vous dirais quoi que ce soit. Allez vous-en vite maintenant, %pcf.[/record]
Vous me prenez pour qui, une agence de voyage ? Laissez-moi seul.[/end]"
7263,"Personne ne vous fait confiance %pcn. Pourquoi le ferais-je ?[/record]
Vous avez ma permission pour vous prosterner et demander le pardon. Celui de %key bien entendu.[/record]
Un %ra qui veut en connaître sur %key. Comme c'est amusant. J'ai toujours dit que les gens du peuple doivent rester ignorants.[/record]
Bien entendu que je sais tout sur %key. Le problème, c'est que je ne vous aime pas.[/record]
Les nobles ne doivent pas s'entretenir avec les gens du peuple. Laissez moi.[/record]
Votre façon de parler ne m'impressionne pas, %pcf.[/record]
Écoutez, je ne parle pas à quelqu'un qui me parle de la sorte.[/record]
Quelle insolence que de s'imaginer que je vais vous donner quelque information que ce soit. Adieu.[/record]
Écoutez, j'ai une vie. Je vous recommande de sortir et aller vivre la vôtre. Au revoir, %pcf.[/end]"
7264,"Des infos sur %key ? J'vais t'montrer plutôt la finesse de ma lame ! Dégage.[/record]
Approches-toi encore et j'te coupe la gorge %pcf.[/record]
T'as envie de mourir ? Alors continues de poser des questions partout au sujet de %key.[/record]
'spèce de %ra. Je m'demande quelle est la couleur de ton sang. Ramène-toi que j'puisse voir.[/record]
Je sais tout sur %key. Mais si j'te l'disais, j's'rais obligé de t'tuer.[/record]
P'tet' que j'sais quelque chose, p'tet' pas. Mais j'ai pas envie d'causer, %pcf.[/record]
Je n'ai pas envie de parler de ça ou quoi que ce soit avec vous. Au revoir.[/end]"
7265,"Je crains de ne pas pouvoir vous aider, %pcf.[/record]
Désolé, %pcf. Je suis ignare sur %key.[/record]
Désolé, mon ami. Je vous aiderais si je pouvais.[/record]
J'ai bien peur de ne pas savoir.[/record]
%oth, j'aimerais bien vous aider, %pcf.[/record]
Je suis vraiment désolé, %pcf. J'aurais bien aimé le savoir.[/record]
Pardonnez mon ignorance, %pcf. Je ne sais presque rien à ce propos.[/record]
Honnêtement, je n'en sais rien, %pcf. Croyez bien que le regrette.[/record]
Vous avez dit... %key ? Aucune idée.[/record]
Il vous faudra demander à quelqu'un d'autre, je n'en ai aucune idée.[/end]"
7266,"J'aurais aimé le savoir, %pcf. Ça peut être n'importe où.[/record]
J'ai entendu ce nom quelque part, mais je ne me souviens plus où.[/record]
Désolé. J'ai pas le début d'une piste sur le sujet.[/record]
Ça doit être dans l'coin.[/record]
J'ai entendu parler d'vous, %pcn. J'vous aiderais si j'pouvais.[/record]
J'aurais aimé vous aider, %pcf, mais je n'en sais rien.[/record]
Désolé mon ami. Je ne peux pas vous aider sur ce coup là.[/record]
Demandez aux alentours, mon gars. Quelqu'un doit savoir.[/record]
Non, j'en sais fichtre rien.[/record]
Y'a pas d'raison pour m'parler comm' ça. J'peux pas vous aider d'toute façon.[/end]"
7267,"Quelle énigme ! J'en reste sans voix.[/record]
Vous êtes la première personne à me le demander. Malheureusement, je ne connais pas la réponse.[/record]
Vers le nord ? Non... le sud ? Mes excuses, mais je n'arrive pas a me rappeler quoi que ce soit sur %key.[/record]
J'en ai eu, mais la roue s'est cassée. Pourriez-vous m'aider pendant que je retrouve mon souffle ?[/record]
Un sujet confus s'il en existe. Aucune réponse évidente.[/record]
Je m'excuse mais, pourquoi pensez-vous que ça m'intéresse ?[/record]
Allez, %pcf, vous me connaissez assez pour savoir que ça ne m'intéresse pas ![/record]
Attendez. Est-ce que cela semble un sujet qui me concerne, %pcf ? Vraiment ![/end]"
7268,"Vous semblez avoir assimilé un minimum de règles de l'étiquette, mais je ne sais pas.[/record]
Comme c'est original. Un %ra avec des manières. Malheureusement, je ne sais rien à propos de %key.[/record]
Ah, un vrai serviteur de %reg. Vous pouvez baiser mon anneau, mais je ne sais rien sur %key.[/record]
%pcn ? Hmmm. Il me semble qu'un courtier m'a un jour parlé de vous en de bons termes. Malheureusement je ne peux pas vous aider pour %key.[/record]
Vous avez dit... %key ? Ça ne me dit rien.[/record]
Désolé, %pcf. Je ne peux pas vous aider pour ça.[/record]
Je ne suis manifestement pas la bonne personne à qui poser cette question, %pcf.[/end]"
7269,"Voyons voir... %key ? Jamais entendu parler. Ça ne m'évoque rien. Si c'est un sujet important, allez à la guilde.[/record]
Vous avez un problème avec %key ? Je connais des gens qui savent s'occuper des problèmes.[/record]
Est-ce que %key a quelque chose à voir avec %fn ? Non ? Alors je ne peux pas vous aider %pcf.[/record]
Vous avez une excellente réputation dans les rues, %pcn. Mais à mon grand regret, je n'ai aucune information sur %key.[/end]"
7270,"Bien sûr, %key est %hnt.[/record]
C'est %hnt.[/record]
Je suppose qu'il n'y a pas d'inconvénient à vous le dire : %hnt.[/record]
Vous trouverez %key dans cette direction : %hnt.[/record]
Il vous faut aller %hnt.[/record]
Oh, c'est %hnt.[/record]
Eh bien, d'ici c'est %hnt.[/record]
Partez %hnt. Demandez-le moi juste poliment, la prochaine fois.[/record]
Si c'est ce qui vous intéresse, ça se trouve %hnt.[/end]"
7271,"Mmm. Eh bien, à ce qu'il me semble, %hnt.[/record]
Je suppose que je peux vous le dire, c'est %hnt.[/record]
La direction ? %hnt.[/record]
Ça se trouve quelque part %hnt.[/record]
Allez vers le nord... non, l'est... non, %hnt.[/record]
C'est facile, %pcf. C'est %hnt.[/record]
Si je me souviens bien, c'est %hnt.[/record]
Bien entendu, je vais vous aider. %hnt.[/record]
C'est vraiment facile. Ça se trouve %hnt.[/record]
C'est très simple, c'est %hnt.[/record]
Pour ce que vous voulez faire, allez %hnt.[/record]
Vous vous êtes adressé à la bonne personne. Cherchez %hnt.[/record]
Simple, Vous trouverez ça %hnt.[/record]
C'est vers %hnt.[/record]
Ce que vous cherchez se trouve %hnt.[/end]"
7272,"Nos cartes montrent que %key est au %hnt.[/record]
Hmm. Je me souviens qu'on m'a appris que %key est vers %hnt.[/record]
%pcn dites-vous ? Je peux révéler que %key est au %hnt d'ici.[/record]
Les directions vous posent problème %pcf? Essayez au %hnt.[/record]
Allez %hnt.[/end]"
7273,"Étranger, essayez vers %hnt.[/record]
Les classes inférieures sont si facilement perdues. Dirigez-vous au %hnt.[/record]
Voyons voir. Le palais est là-bas... %key est %hnt.[/record]
Mon scribe me dit que vous trouverez %key %hnt d'ici.[/record]
Essayez vers %hnt. C'est comme cela que procède mon cocher.[/end]"
7274,"Je connais un raccourci pour %key : partez vers %hnt.[/record]
Vous êtes un %ra sympa : allez %hnt.[/record]
J'ai gagné un peu d'argent près de %key. Allez %hnt.[/record]
J'ai trucidé quelqu'un là-bas hier. C'est vers %hnt.[/record]
La direction de %key ? Vous voulez piquer un peu de pognon là-bas, hein ? Non ? Bon, dirigez-vous quand même plein %hnt.[/end]"
7275,"Ho, ho ! %hnt[/record]
%fn m'a rapporté ceci : %hnt[/record]
Vous êtes de bonne composition, %pcf. %hnt[/record]
%hnt[/record]
Tout le monde sait ça. %hnt2[/record]
%hnt[/record]
C'est tout ce que je sais. %hnt[/record]
Je peux vous aider sur ce coup là. %hnt2[/record]
Oh, c'est facile. %hnt[/record]
Ah, %key. %hnt[/record]
Bof, comme si vous ne le saviez pas déjà. %hnt[/record]
Si ça vous intéresse, je vais vous le dire. %hnt[/record]
Je ne vois pas en quoi ça vous intéresse. %hnt[/end]"
7276,"C'est ce qu'ils disent. %hnt[/record]
Voila une histoire qu'elle est bonne. %hnt[/record]
%hnt[/record]
Je ne voudrais pas paraître une pipelette, mais... %hnt[/record]
Qui penserait à cela ? %hnt[/record]
%hnt J'aurais aimé vous en dire davantage.[/record]
%hnt C'est tout ce que je sais, je le crains.[/record]
Bien entendu. %hnt[/record]
%hnt Mais peut-être étiez-vous déjà au courant.[/record]
Pardon ? %hnt C'est tout ce que je sais.[/record]
Eh bien, vous êtes peut-être déjà au courant, mais sait-on jamais. %hnt[/end]"
7277,"Ces volumes sont très particuliers. %hnt[/record]
Mes visions sont rarement fausses. %hnt[/record]
Quelques sources ne sont pas d'accord, mais moi j'en ai la certitude. %hnt2[/record]
Je suppose qu'il n'y a pas de mal à ça. %hnt2[/record]
Vous avez de la chance de me l'avoir demandé. Je suis une des rares personnes à savoir quelque chose. %hnt2[/record]
Pour aller à %key? %hnt[/record]
%hnt Vous en aviez déjà eu connaissance.[/record]
%hnt2 Je pense que c'est ce que j'ai de mieux à vous raconter.[/record]
%hnt Mais tout le monde le sait.[/record]
%hnt[/record]
%hnt C'est de ça dont vous parlez ?[/end]"
7278,"Camarade %pcf. %hnt Vous n'étiez pas au courant ?[/record]
Les rumeurs de la cour sont amusantes. %hnt[/record]
Voici ce que mes espions m'ont rapporté. %hnt2[/record]
%hnt[/record]
Mes sources sont excellentes. %hnt2[/record]
%hnt Et ce n'est peut-être pas tout.[/record]
%hnt Quelqu'un d'autre pourrait connaître toute l'histoire.[/end]"
7279,"%hnt C'est la rumeur du moment dans les rues.[/record]
%oth. Vous n'êtes pas au courant ? %hnt[/record]
Voici la vraie histoire. %hnt2[/record]
C'est un type qui me l'a raconté. %hnt2[/record]
J'ai des contacts. %hnt2[/record]
Je ne suis pas le plus au courant. %hnt C'est tout ce que je sais.[/record]
Demandez à quelqu'un d'autre, %pcf. %hnt. Ce que n'importe qui aurait pu vous raconter.[/end]"
7280,"%pcn ! Si seulement je pouvais vous aider. Je ne sais vraiment rien au sujet de %key.[/record]
Je pourrais revendre les sous-vêtements du roi pour vous %pcf. Mais pardonnez-moi, je ne sais rien.[/record]
J'ai du mal à l'admettre, spécialement devant vous, mais je n'ai pas le début du moindre indice à ce propos.[/record]
S'il vous plaît, ne m'en veuillez pas, mais je n'ai aucune réponse à vous fournir.[/record]
Après tout ce que vous avez fait pour nous, %pcf, j'aimerais pouvoir vous parler de %key. Cependant, je ne sais rien.[/end]"
7281,"%hnr, si je le savais, j'vous en parlerais, sûr ![/record]
Tu sais qu'tu peux compter sur moi %pcf. Mais pour %key, je n'sais rien.[/record]
Pas d'info sur %hnr. Ne pensez pas trop de mal de moi.[/record]
Qu'est-ce que j'donnerais pas pour des infos sur %key ! Désolé %hnr.[/record]
%oth. Une question si simple, et je ne sais rien. Pardonnez-moi %hnr.[/end]"
7282,"Honoré patron, ça me tue de devoir admettre mon ignorance au sujet de %key.[/record]
Je suis une fontaine d'informations, %pcf. Malheureusement, %key, c'est une énigme pour moi.[/record]
Vous savez que je répondrais si je le pouvais. Mais %key est une énigme pour moi.[/record]
Vous êtes mon loyal compagnon, mais aucun de ces livres ne fait référence à %key.[/record]
Bien que vous soyez mon allié le plus digne de confiance, je ne connais pas la réponse.[/end]"
7283,"Bien que votre loyauté envers moi soit sans reproche, je ne sais rien sur %key.[/record]
Comme vous êtes l'un de mes suppôts les plus loyaux, je vous le dirais si seulement je connaissais la réponse.[/record]
Vous dites... %key ? Je n'en ai pas la moindre idée %pcf.[/record]
J'ai juste entendu parler une fois de %key, mais j'ai oublié de quoi il s'agissait.[/record]
J'ai confiance en vous, alors je suppose que vous me croyez quand je vous dit que je ne sais rien.[/end]"
7284,"Vous êtes comme un frère pour moi %pcf. Mais je ne peux révéler ce que je ne sais pas.[/record]
Pardon ? Jamais entendu parler de %key.[/record]
Hé ! Je vous tournerais le dos dans une allée sombre sans hésiter, mais je ne sais rien sur %key. Vous n'avez jamais mouchardé sur moi, %pcf. Mais si je ne sais pas, je ne sais pas.[/record]
Voyons... %key... ça m'évoque quelque chose... nan, rien à faire. Vous savez que j'vous raconte tout, mais j'peux pas m'en souvenir.[/end]"
7285,"Tout je que je peux pour %hnr %pcf. C'est %hnt.[/record]
Heureux %hnr. Va %hnt.[/record]
J'en serais honoré. Essayez au %hnt.[/record]
Je vous y emmènerais bien, mais on a besoin de moi ici. Direction %hnt.[/record]
Quelle belle journée, qui me permet d'aider %hnr %pcf. Allez %hnt.[/record]
Attendez une seconde... C'est %hnt.[/record]
Je pense que vous devriez suivre cette direction : %hnt.[/end]"
7286,"Oui %hnr, avec plaisir. Allez %hnt.[/record]
Pour vous, honorable %pcn, allez dans cette direction : %hnt.[/record]
Vous avez toujours été bon pour moi et les miens, %hnr %pcf. C'est %hnt.[/record]
J'aime bien vous faire des faveurs %pcf. C'est %hnt.[/record]
C'est mon bon plaisir, %hnr %pcf. La direction à suivre est %hnt.[/record]
Pour trouver %key il faut prendre %hnt.[/record]
Oui, je sais où c'est. C'est %hnt.[/record]
Laissez moi réfléchir une minute... %key est %hnt.[/record]
Voyons... %key est %hnt.[/end]"
7287,"Je suis ravi de pouvoir vous aider. C'est en direction %hnt.[/record]
Je ne peux rien vous refuser. Prenez cette direction, %hnt.[/record]
Rien de plus simple. Prenez vers %hnt.[/record]
Avec plaisir %hnr. %hnt.[/record]
Demande très simple. %hnt.[/end]"
7288,"Pour quelqu'un de votre loyauté, c'est %hnt.[/record]
Je ne peux faire moins pour un loyal sujet. Suivez %hnt.[/record]
C'est très simple : %hnt.[/record]
Vous m'avez toujours aidé, alors je suis ravi de pouvoir vous rendre la pareille. La direction à suivre est %hnt.[/record]
Bien entendu. N'avons-nous pas toujours été amis ? Allez vers le %hnt.[/end]"
7289,"Z'aurez pas b'soin d'demander deux fois : %hnt.[/record]
C'est pour vous ? Pas de problème, %hnt.[/record]
C'est pas très connu, mais allez donc en direction du %hnt.[/record]
C'est ça où vous couper la gorge... %hnt.[/record]
%hnt. Surveillez vos arrières %pcf.[/end]"
7290,"J'ai confiance en vous. %hnt[/record]
La plupart des gens savent déjà cela. %hnt[/record]
J'devrais pas vous l'dire. %hnt2[/record]
%hnt2 Je sais que vous ferez ce qu'il faut %pcf.[/record]
Vous êtes une des rares personnes à qui je veux bien le dire. %hnt2[/record]
Il se trouve que je sais quelque chose. %hnt2[/record]
Vous êtes tombé sur la bonne personne. %hnt2[/end]"
7291,"J'vous d'mande pardon, %hnr %pcf, mais pratiquement tout le monde le sait. %hnt[/record]
Toujours content de vous aider, %pcf. %hnt[/record]
Mon cousin m'a raconté un truc. %hnt[/record]
J'connais plein de trucs. %hnt2 Ça vous aide ?[/record]
J'ai gardé cette petite info pour vous %hnr %pcf. %hnt2[/record]
Je ne sais pas ce que vous savez déjà. %hnt[/record]
Bon, vous êtes sûrement déjà au courant. %hnt[/end]"
7292,"%hnt Il est bien connu que %hnt.[/record]
En toute discrétion, c'est ce que mes recherches indiquent. %hnt2[/record]
La confiance engendre la confiance. %hnt2[/record]
Mes divinations révèlent beaucoup de choses. %hnt2[/record]
La concentration apporte bien des visions. %hnt2[/record]
Ah oui, peu de gens savent ceci. %hnt2[/record]
Cela pourrait vous intéresser de savoir ceci. %hnt[/record]
Eh bien... %hnt. Ça vous aide ?[/record]
Vous voulez en savoir plus ? %hnt2 Je pense.[/end]"
7293,"Votre loyauté envers %t mérite récompense. %hnt[/record]
Vous m'avez toujours été loyal. %hnt[/record]
Vous êtes un veinard de me poser cette question. Papoter à la cour donne des résultats. %hnt2[/record]
C'est toujours un plaisir de vous aider %pcf. %hnt2[/record]
Votre service fidèle est une raison suffisante pour vous aider. %hnt2[/end]"
7294,"Vous pouvez toujours compter sur moi, %pcf. %hnt[/record]
Vous avez aiguisé ma lame, maintenant à mon tour. %hnt2[/record]
Pour mon camarade de beuverie, bien entendu. %hnt2[/record]
. %hnt2 Enfin c'est que dit la guilde des voleurs.[/record]
%hnt2 Toute la Confrérie Noire en parle.[/end]"
7332,"... Laissez-moi mettre %loc sur votre carte[/record]
... Ce sera plus simple si je marque %loc sur votre carte[/record]
... Allons, laissez-moi vous montrer %loc sur votre carte[/record]
... Ici. Vous pouvez voir %loc sur votre carte[/record]
très près d'ici. Tenez, je vous montre %loc sur votre carte[/record]
vraiment près d'ici. Ce serait mieux si j'indiquais %loc sur votre carte[/record]
c'est très exactement là (pointe %loc sur votre carte)[/end]"
7333,"direction %di d'ici[/record]
direction %di de là où nous nous trouvons[/record]
par là, gardez la direction %di[/record]
par là, direction %di[/record]
en suivant un chemin %di d'ici[/record]
direction %di, si ça ne vous dérange pas de marcher[/record]
%di d'ici, sauf erreur de ma part[/record]
%di d'ici, je pense[/record]
Direction %di, avec un peu de marche à pied[/end]"
7700,Start inserting action type 99 here... (do not translate)[/end]
7701,"Un garde fatigué dit ""Seul le personnel du château[/center]
et les invités de confiance peuvent passer ces portes.""[/center]
[/end]"
7702,"Un garde fatigué dit ""Seul le personnel du château[/center]
et les invités de confiance peuvent passer ces portes.""[/center]
[/end]"
7703,"Un garde fatigué dit ""Seul le personnel du château[/center]
et les invités de confiance peuvent passer ces portes.""[/center]
[/end]"
7704,"Un garde fatigué dit ""Seul le personnel du château[/center]
et les invités de confiance peuvent passer ces portes.""[/center]
[/end]"
7705,"Un garde fatigué dit ""Seul le personnel du château[/center]
et les invités de confiance peuvent passer ces portes.""[/center]
[/end]"
7717,"Une forte voix d'orque dans le fond de la pièce crie ""Tout ceux qui entrent doivent subir l'épreuve des armes.""[/end]"
7764,"Tels une bizarre mélopée, des sons étranges filtrent[/left]
de sous la porte. L'odeur de soufre et[/left]
de potions nocives envahit vos narines.[/left]
[/end]"
7765,"La porte enclos un silence surnaturel, ou même[/left]
le plus petit bruissement d'un insecte est[/left]
absent. Vous entendez Popudax dire ""Notre réserve[/left]
n'est ouverte qu'à ceux en qui j'ai confiance.""[/left]
[/end]"
7766,"Un petit signe héraldique au dessus de la porte[/left]
indique clairement qu'il s'agit des appartements[/left]
privés d'un membre de la famille royale.[/left]
[/end]"
7767,"D'impétueuses et graves voix mâles font écho à travers la porte.[/left]
De faibles cliquetis de métal se font entendre, manifestement[/left]
faites par des hommes en armure se déplaçant.[/left]
[/end]"
7768,"Un son de métal contre métal s'échappe[/left]
de la porte. La porte, pour sa part,[/left]
est légèrement chaude au toucher.[/left]
[/end]"
7769,"Le garde annonce, ""Attention, écuyer.[/left]
Cette porte la mène aux cachots. Seuls les[/left]
gens autorisés peuvent y pénétrer."" De vagues[/left]
hurlements et un faible grognement inquiétants[/left]
qui s'échappent de la porte vous glacent jusqu'aux os.[/left]
[/end]"
7770,"Le cliquetis des pots et casseroles ainsi que l'odeur[/left]
du pain frais flottent à travers cette porte.[/left]
[/end]"
8050,"Vous, %pcn, êtes accusé du crime de[/center]
%cri. Si vous plaidez non coupable[/center]
et êtes déclaré coupable, ce sera pour vous[/center]
%pen. Un plaignant coupable invoquera[/center]
l'indulgence de la cour et sa sentence sera plus[/center]
clémente. Que plaidez-vous ?[/center]
[/end]"
8052,"Vous n'avez pas assez d'or, %pcn. Vous passerez[/center]
%pdg jours supplémentaires en prison.[/center]
[/end]"
8053,"Voulez-vous attendre les jours %dip[/center]
pour être relâché ?[/center]
[/end]"
8055,"Vous êtes déclaré coupable, et donc condamné à[/center]
%dip jours de prison à compter de ce jour.[/center]
[/end]"
8057,"Vous êtes déclaré coupable, et condamné à verser[/center]
une amende de %gtp pièces d'or immédiatement.[/center]
[/end]"
8058,"Vous êtes déclaré coupable, et devez payer une amende[/center]
de %gtp pièces d'or. De plus, vous écopez de[/center]
%dip jours de prison. Fin de l'affaire.[/center]
[/end]"
8060,"%pcn, vous allez être exécuté en raison de vos crimes[/center]
contre la population de %cn. Pour votre sentence,[/center]
vous serez emmuré dans le %prn,[/center]
pour y être confronté aux démons qui s'y trouvent.[/center]
N'attendez aucune libération.[/center]
[/end]"
8062,"%pcn, vous avez été reconnu non coupable.[/center]
Vous êtes libre.[/center]
[/end]"
8063,"%pcn, la présente cour vous a déclaré coupable.[/center]
Pour vos crimes, vous êtes condamné au bannissement[/center]
à vie de %cn. Ne revenez jamais.[/center]
[/end]"
8064,"Comment comptez-vous convaincre[/center]
la cour de votre innocence ?[/center]
[/end]"
8075,"Je ne vois pas de travail convenable pour un %ra comme vous.[/record]
Mais pourquoi diable offrirais-je un travail à un %ra comme vous ?[/record]
Peut-être devriez-vous apprendre à marchander.[/record]
Travailler ? Vous devriez trouver mieux à faire de votre temps.[/record]
Ah, le fléau des classes qui boivent ! Je ne peux pas vous aider.[/record]
Sans emploi, n'est-ce pas ? Vous allez le rester pour un moment.[/record]
Non, pas le moindre travail à l'horizon.[/record]
Un %ra qui veut travailler ! Incroyable.[/record]
Peut-être devriez vous chercher dans une autre communauté.[/record]
Je crains de n'avoir pas entendu parler du moindre travail.[/record]
Vous devriez aller voir... En fait, personne pour l'instant.[/end]"
8076,"%pqn pourrait avoir du boulot. Vous pouvez %g2 trouver à %pqp.[/record]
Allez voir %pqn : %g propose souvent du travail à %pqp.[/record]
J'sais pas combien il paie, mais %pqn a quelque chose à %pqp.[/record]
%pqn m'a demandé de rechercher des gars comme vous. Allez %g2 trouver à %pqp.[/record]
Vous seriez parfait pour ce travail que %pqn veut terminer. Vous %g2 trouverez à %pqp.[/record]
%pqp, c'est là que vous devez aller. Cherchez quelqu'un du nom de %pqn.[/end]"
8077,"Vous allez exaucer les prières de %pqn. Vous pouvez %g2 trouver à %pqp.[/record]
Allez à %pqp et cherchez %pqn. Vous seriez parfait pour son genre de travail.[/record]
Ne dites pas que ça vient de moi, mais allez chercher quelqu'un du nom de %pqn à %pqp.[/record]
%pqn pourrait avoir quelque chose pour vous à %pqp.[/record]
En fait, %pqn m'a demandé d'envoyer les mercenaires sans emploi à %pqp.[/record]
Peut-être pourriez-vous aller voir %pqn du côté de %pqp.[/record]
Une quête, vous dites ? Je chercherais vers %pqn : %g se trouve généralement à %pqp.[/record]
Voila ce que vous allez faire. Allez à %pqp et parlez à quelqu'un nommé %pqn.[/end]"
8078,"Il n'y a aucun travail ici.[/record]
Je crains que tout le monde soit en recherche d'emploi ces temps- ci.[/record]
C'est pas l'époque pour être sans emploi, je le crains.[/end]"
8100,"La Tanière de %n[/record]
Le manoir de %n[/record]
L'asile de %n[/record]
La cave de %n[/record]
La grotte de %n[/record]
Le trou de %n[/record]
Le repaire de %n[/record]
Au puits de %n[/record]
La carrière de %n[/record]
La geôle de %n[/record]
La prison de %n[/record]
La cage de %n[/record]
Le cachot de %n[/record]
La tour de %n[/record]
La place-forte de %n[/record]
La forteresse de %n[/record]
Les mines de %n[/record]
La caverne de %n[/record]
La caverne de %n[/end]"
8200,"Le caveau de %vn[/record]
La crypte de %vn[/record]
Le tombeau de %vn[/record]
Le tombeau de %vn[/record]
La tombe de %vn[/record]
Le mausolée de %vn[/record]
La sépulture de %vn[/record]
Le tumulus de %vn[/record]
Le tumulus de %vn[/record]
Le cairn de %vn[/record]
Le mastaba de %vn[/end]"
8201,%on[/end]
8202,"Le château-fort de %mn[/record]
Château %mn[/record]
Château %mn[/record]
La forteresse de %mn[/record]
La place Forte de %mn[/record]
La place Forte de %mn[/record]
La citadelle de %mn[/record]
Tour %mn[/record]
Tour %mn[/record]
La tour de %mn[/record]
Poste de garde de %mn[/record]
Manoir %mn[/end]"
8203,"Le cachot de %mn[/record]
La prison de %mn[/record]
La prison de %mn[/record]
Les geôles de %mn[/record]
Les geôles de %mn[/record]
Le Pénitencier de %mn[/record]
La maison de redressement de %mn[/record]
La maison de correction de %mn[/record]
Asile %mn[/record]
L'asile de %mn[/end]"
8204,"Le temple de %dn[/record]
La cathédrale de %dn[/record]
Le monastère de %dn[/record]
Le monastère de %dn[/record]
Le moutier de %dn[/record]
L'abbaye de %dn[/record]
Le presbytère de %dn[/record]
Le rectorat de %dn[/record]
Le couvent de %dn[/record]
Le cloître de %dn[/record]
Le monastère de %dn[/record]
Le sanctuaire de %dn[/record]
Le sanctuaire de %dn[/record]
L'ermitage de %dn[/record]
L'ermitage de %dn[/end]"
8205,"Les mines de %mn[/record]
Les mines de %mn[/record]
Le filon de %mn[/record]
Le puits de %mn[/record]
La carrière de %mn[/record]
La carrière de %mn[/record]
Les fouilles de %mn[/record]
Le tunnel de %mn[/record]
La fosse de %mn[/end]"
8206,"La caverne de %dn[/record]
La cave de %dn[/record]
La cave de %dn[/record]
La caverne de %dn[/record]
La grotte de %dn[/record]
La grotte de %dn[/record]
L'antre de %dn[/record]
Le trou de %dn[/record]
Le trou de %dn[/record]
Le creux de %dn[/record]
La fosse de %dn[/record]
Au nid de %dn[/end]"
8207,"L'ordre de %fn[/record]
L'ordre de %fn[/record]
Le culte de %fn[/record]
Culte de %fn[/record]
La cabale de %fn[/record]
La cabale de %fn[/record]
La tradition de %fn[/record]
Le tenebrium de %fn[/end]"
8208,"L'antre de %vn[/record]
La maison de %vn[/record]
Château %vn[/record]
%vn Hall[/record]
L'antre de %vn[/record]
La maison de %vn[/record]
Château %vn[/record]
%vn Hall[/record]
L'antre de %vn[/record]
La maison de %vn[/record]
Château %vn[/record]
%vn Hall[/record]
Les écuries de %vn[/end]"
8209,"Laboratoire %mn[/record]
Laboratoire %mn[/record]
Laboratoire %mn[/record]
Le laboratoire de %mn[/record]
L'académie de %mn[/record]
L'école de %mn[/end]"
8210,"Le nid de %on[/record]
Le nid de %on[/record]
L'aire de %on[/record]
L'aire de %on[/record]
Les écuries de %on[/record]
Le nid de %on[/record]
Le poulailler de %on[/record]
Le perchoir de %on[/record]
La volière de %on[/record]
Le perchoir de %on[/record]
La volière de %on[/record]
La volière de %on[/record]
La volière de %on[/end]"
